cust_key,cd_key,issue_dt,term_mo,principal_amt,rate_pct,payout_freq_cd,rate_type_cd,auto_renew_ind,status_cd,branch_id,ccy_cd,accrual_cd,brokered_ind
5563,1017892,05-MAR-2025,6,112907.45,0.464,M,V,0,M,29,USD,ACT365,0
7551,1017893,21-DEC-2025,24,68188.01,2.418,M,V,0,A,37,USD,30360,1
427,1017894,05-APR-2024,3,152408.18,0.61,Q,F,1,M,10,USD,ACT365,1
7236,1017895,21-AUG-2023,24,209596.67,2.074,Q,F,0,M,18,USD,ACT365,0
5786,1017896,01-MAY-2021,12,5628.57,1.449,A,F,1,M,74,USD,ACT365,0
3091,1017897,28-DEC-2020,3,58113.6,0.943,M,F,1,M,18,USD,30360,0
3589,1017898,14-MAY-2023,48,169498.32,3.044,Q,F,1,A,72,USD,ACT365,0
3508,1017899,12-JUL-2022,6,176806.5,0.648,M,V,1,M,144,USD,30360,0
1263,1017900,01-DEC-2024,48,73921.79,2.69,A,V,1,A,135,USD,30360,0
1843,1017901,23-JAN-2020,12,71902.59,1.37,Q,F,1,M,75,USD,ACT365,0
2361,1017902,25-JUL-2025,36,186829.6,2.77,A,V,1,A,52,USD,30360,0
47,1017903,23-JAN-2021,36,139810.58,2.931,Q,V,1,M,41,USD,30360,0
4009,1017904,19-JUN-2022,12,97542.5,1.85,A,F,1,M,9,USD,ACT365,1
3812,1017905,23-MAR-2022,36,14328.44,3.017,A,F,1,M,137,USD,30360,0
2637,1017906,09-OCT-2025,12,163428.08,1.789,A,F,1,A,71,USD,ACT365,0
1412,1017907,01-JUL-2024,24,73589.5,1.733,M,V,1,A,93,USD,30360,0
7758,1017908,23-MAR-2020,9,144484.61,1.67,A,F,1,M,71,USD,30360,0
5428,1017909,29-APR-2025,12,180734.36,1.574,M,V,1,M,32,USD,ACT365,0
3798,1017910,23-MAR-2024,6,116086.68,0.668,M,F,1,M,134,USD,30360,0
5781,1017911,04-JUN-2020,12,63692.05,1.818,M,F,1,M,43,USD,ACT365,0
2977,1017912,18-NOV-2024,3,53931.01,0.654,A,F,1,M,141,USD,30360,0
1725,1017913,18-MAR-2020,12,176377.43,1.08,A,V,1,M,29,USD,30360,0
5385,1017914,27-AUG-2022,48,222939.87,3.903,Q,F,1,A,141,USD,ACT365,0
6165,1017915,04-JAN-2021,12,245003.74,1.527,A,V,1,M,8,USD,ACT365,0
5204,1017916,26-JAN-2020,18,200915.81,1.398,A,F,1,M,19,USD,ACT365,0
4531,1017917,30-JUN-2023,48,150874.79,3.175,Q,F,1,A,77,USD,ACT365,0
20,1017918,16-APR-2024,3,216149.19,1.333,Q,V,0,M,21,USD,ACT365,1
5103,1017919,30-DEC-2022,36,97720.08,2.303,Q,V,0,M,39,USD,ACT365,0
4948,1017920,20-FEB-2022,18,220605.78,1.713,M,F,1,M,135,USD,ACT365,0
3300,1017921,17-MAR-2023,12,107844.54,1.393,Q,F,0,M,122,USD,ACT365,0
1950,1017922,12-DEC-2020,9,149036.77,2.236,A,F,0,M,7,USD,30360,0
7832,1017923,24-APR-2020,24,42895.91,1.573,Q,F,1,M,77,USD,ACT365,0
3002,1017924,24-DEC-2020,12,124551.11,0.947,A,F,0,M,23,USD,30360,0
2176,1017925,03-MAY-2020,12,85702.6,1.244,M,F,1,M,99,USD,30360,1
5651,1017926,20-OCT-2024,36,91943.12,2.499,A,F,1,A,146,USD,ACT365,0
3856,1017927,20-OCT-2023,12,149746.87,1.455,M,F,1,M,74,USD,ACT365,0
4459,1017928,03-MAR-2021,48,220529.54,3.198,A,F,0,M,32,USD,ACT365,0
5186,1017929,23-JUL-2023,9,206574.5,1.579,A,V,0,M,29,USD,30360,0
2949,1017930,09-JAN-2023,36,87566.36,2.754,A,F,1,M,133,USD,30360,0
1219,1017931,10-SEP-2020,24,183593.57,1.745,M,F,0,M,60,USD,30360,0
1340,1017932,22-JAN-2026,60,137132.12,3.92,A,V,1,A,108,USD,ACT365,0
7517,1017933,09-NOV-2025,12,87400.79,1.348,M,F,1,A,112,USD,30360,0
4044,1017934,26-SEP-2024,9,227060.42,1.683,Q,V,0,M,42,USD,30360,0
3336,1017935,18-JAN-2025,12,40734.2,1.746,M,F,1,M,59,USD,30360,1
2555,1017936,02-JUN-2023,24,201384.83,2.333,M,F,0,M,53,USD,ACT365,1
5773,1017937,07-JAN-2025,12,53451.43,1.189,A,V,1,M,4,USD,ACT365,0
7303,1017938,19-APR-2023,60,223167.09,4.113,A,F,1,A,34,USD,ACT365,0
6151,1017939,13-JAN-2021,6,180473.87,0.72,Q,V,0,M,130,USD,ACT365,0
4275,1017940,16-JAN-2021,9,116503.23,1.512,Q,F,1,M,140,USD,30360,0
3804,1017941,01-MAY-2025,60,19791.31,4.429,Q,F,1,A,89,USD,ACT365,1
6927,1017942,15-OCT-2022,48,45451.61,2.633,Q,F,0,A,60,USD,30360,1
6850,1017943,21-JUL-2024,3,41657.36,0.934,A,F,0,M,121,USD,30360,0
3122,1017944,26-NOV-2020,60,190508.17,3.974,Q,F,1,M,127,USD,ACT365,0
7714,1017945,18-OCT-2022,12,155692.42,1.763,A,V,1,M,110,USD,30360,0
6619,1017946,09-JUL-2020,24,54795.72,1.879,A,F,1,M,69,USD,ACT365,1
6769,1017947,18-MAY-2021,3,92234.33,0.754,M,V,1,M,51,USD,ACT365,0
453,1017948,05-SEP-2020,6,77678.21,1.183,M,V,1,M,92,USD,ACT365,1
1040,1017949,19-APR-2021,36,163296.45,2.939,Q,V,1,M,89,USD,30360,1
2385,1017950,15-OCT-2023,9,82931.98,1.359,M,V,1,M,142,USD,30360,0
6090,1017951,13-JAN-2020,6,192266.4,1.435,A,V,1,M,4,USD,30360,0
626,1017952,17-MAR-2021,36,173894.32,2.968,M,F,1,M,45,USD,ACT365,0
663,1017953,25-APR-2024,6,61029.83,0.946,Q,F,1,M,120,USD,30360,0
254,1017954,06-DEC-2020,48,81295.01,3.375,A,V,1,M,83,USD,ACT365,0
1536,1017955,21-JUN-2023,6,137590.51,1.32,Q,V,1,M,2,USD,30360,0
7350,1017956,31-MAY-2025,3,227011.12,0.69,Q,F,0,M,146,USD,ACT365,0
5769,1017957,14-NOV-2024,12,28314.91,1.21,A,V,1,M,42,USD,30360,0
5735,1017958,05-OCT-2020,9,89968.24,0.777,Q,V,0,M,30,USD,30360,1
2340,1017959,02-DEC-2020,24,149994.64,2.501,A,F,1,M,89,USD,30360,0
5001,1017960,28-MAY-2024,9,81474.23,2.047,Q,F,0,M,24,USD,30360,0
6232,1017961,01-MAR-2022,60,72743.31,3.771,Q,V,1,A,30,USD,ACT365,0
4260,1017962,09-AUG-2022,12,108270.74,1.65,A,V,0,M,29,USD,30360,0
6849,1017963,23-DEC-2022,36,48556.93,3.165,M,V,0,M,93,USD,30360,0
4556,1017964,13-AUG-2023,36,151057.78,2.32,Q,V,1,A,133,USD,ACT365,0
2597,1017965,21-OCT-2022,48,219640.61,3.49,M,F,0,A,31,USD,ACT365,0
5109,1017966,23-FEB-2020,18,227733.81,2.233,A,V,0,M,39,USD,30360,0
7545,1017967,03-AUG-2020,9,118117.8,1.197,Q,F,1,M,40,USD,30360,0
6612,1017968,01-JAN-2020,18,73714.59,1.742,Q,V,1,M,61,USD,30360,0
3988,1017969,27-AUG-2021,12,95907.93,1.934,M,V,0,M,128,USD,ACT365,0
4775,1017970,07-FEB-2025,24,57474.74,1.943,Q,V,1,A,139,USD,30360,0
7807,1017971,25-JAN-2026,9,149837.39,1.09,Q,V,1,A,137,USD,30360,0
5988,1017972,20-DEC-2022,18,34111.97,1.707,M,F,1,M,100,USD,30360,0
4020,1017973,03-MAR-2020,60,79884.75,4.65,M,F,1,M,41,USD,ACT365,0
2248,1017974,11-JUN-2020,36,43062.7,3.012,Q,V,1,M,48,USD,ACT365,0
7247,1017975,02-FEB-2025,60,51715.17,4.202,A,V,1,A,60,USD,ACT365,0
7814,1017976,22-FEB-2022,3,168028.21,1.158,Q,F,1,M,10,USD,30360,1
566,1017977,04-JUL-2025,24,248188.57,1.704,A,V,1,A,112,USD,ACT365,0
256,1017978,28-FEB-2023,3,169016.99,1.172,Q,V,0,M,13,USD,ACT365,0
921,1017979,28-JUN-2025,6,61404.87,0.988,Q,F,1,M,89,USD,ACT365,0
3093,1017980,05-NOV-2020,48,102210.61,3.311,Q,F,1,M,96,USD,30360,0
1279,1017981,11-MAY-2025,3,157172.25,0.893,A,F,1,M,22,USD,30360,1
7056,1017982,31-MAY-2023,18,216914.0,2.11,M,V,1,M,34,USD,30360,0
7313,1017983,24-SEP-2022,3,178705.84,1.622,A,F,1,M,37,USD,ACT365,0
1445,1017984,21-APR-2023,9,36770.87,0.982,A,V,1,M,75,USD,ACT365,0
6632,1017985,16-JAN-2022,6,151178.99,1.518,Q,F,1,M,72,USD,30360,0
1131,1017986,07-OCT-2023,18,49695.49,1.732,M,V,1,M,122,USD,ACT365,1
6298,1017987,22-OCT-2024,24,93894.58,2.382,Q,F,1,A,61,USD,ACT365,0
2924,1017988,22-JAN-2025,24,241222.88,2.221,A,V,1,A,78,USD,ACT365,1
323,1017989,09-FEB-2026,60,223074.35,3.822,Q,V,1,A,130,USD,ACT365,0
3426,1017990,30-JUL-2022,6,64564.93,0.936,A,F,1,M,22,USD,30360,0
6582,1017991,19-OCT-2024,12,182271.07,1.403,A,V,0,M,56,USD,ACT365,0
7467,1017992,19-JUL-2025,18,82715.08,1.923,M,V,0,A,132,USD,ACT365,0
969,1017993,10-FEB-2020,3,2460.63,1.172,M,F,0,M,85,USD,30360,0
6689,1017994,18-DEC-2022,3,212603.94,2.038,Q,F,1,M,47,USD,30360,0
2346,1017995,17-MAY-2024,9,205712.04,1.51,M,V,1,M,10,USD,30360,0
3713,1017996,08-NOV-2022,48,73892.87,2.945,A,F,1,A,129,USD,30360,0
871,1017997,16-AUG-2020,24,193137.23,2.56,Q,F,1,M,8,USD,ACT365,0
7783,1017998,04-FEB-2024,24,8356.09,2.329,Q,F,1,M,142,USD,30360,1
6322,1017999,15-JUL-2022,18,135176.1,1.743,A,F,1,M,117,USD,ACT365,0
5138,1018000,09-NOV-2023,48,245405.15,3.013,M,F,1,A,24,USD,ACT365,0
5816,1018001,04-JAN-2020,18,197225.36,1.703,M,V,0,M,98,USD,ACT365,0
6989,1018002,27-JAN-2020,36,144102.74,3.171,Q,F,1,M,145,USD,30360,0
1148,1018003,07-OCT-2023,9,91772.44,1.495,M,F,1,M,94,USD,30360,0
1969,1018004,18-FEB-2026,48,183968.01,3.876,Q,F,1,A,149,USD,30360,0
299,1018005,29-DEC-2023,3,243864.42,1.457,M,F,1,M,128,USD,30360,1
3912,1018006,20-NOV-2025,12,48434.15,1.553,M,F,0,A,24,USD,30360,1
3953,1018007,16-APR-2025,9,12858.58,0.25,Q,V,1,M,18,USD,30360,1
238,1018008,03-OCT-2021,6,94628.18,0.845,M,V,1,M,148,USD,30360,1
5292,1018009,21-AUG-2020,18,129459.89,1.261,Q,V,1,M,135,USD,30360,0
72,1018010,28-JUN-2023,60,61681.98,4.537,Q,F,1,A,139,USD,30360,0
6343,1018011,16-NOV-2023,6,154331.89,1.341,A,F,1,M,7,USD,ACT365,0
5643,1018012,23-OCT-2024,48,76814.1,3.325,A,V,1,A,115,USD,30360,0
6521,1018013,03-APR-2023,48,245488.85,3.218,M,V,0,A,28,USD,30360,1
947,1018014,30-SEP-2025,48,66704.08,3.779,A,V,0,A,14,USD,30360,0
6963,1018015,09-APR-2025,3,200843.46,0.685,A,V,1,M,131,USD,30360,0
4382,1018016,29-AUG-2023,60,241176.87,3.588,A,F,1,A,150,USD,ACT365,0
6906,1018017,11-JUN-2023,12,125136.44,0.998,Q,F,1,M,43,USD,30360,0
5568,1018018,13-FEB-2020,24,50213.52,2.157,Q,F,0,M,22,USD,ACT365,0
5251,1018019,16-NOV-2024,9,222649.83,1.034,M,F,1,M,64,USD,ACT365,1
258,1018020,01-APR-2024,18,100883.95,2.148,M,F,0,M,67,USD,30360,0
5536,1018021,06-AUG-2025,18,136259.06,1.793,A,F,1,A,10,USD,ACT365,0
3590,1018022,31-JUL-2020,48,12735.5,2.906,A,F,1,M,72,USD,ACT365,0
6794,1018023,29-NOV-2020,12,87352.12,1.389,A,V,0,M,35,USD,30360,0
5473,1018024,10-MAR-2024,3,139210.79,0.65,A,F,1,M,120,USD,ACT365,0
595,1018025,21-JAN-2023,24,173399.93,2.065,Q,V,0,M,13,USD,30360,0
7117,1018026,01-SEP-2023,48,237810.98,3.77,M,V,0,A,96,USD,ACT365,0
504,1018027,18-SEP-2022,3,146082.38,0.933,A,V,1,M,23,USD,ACT365,0
2394,1018028,01-JAN-2024,48,68213.93,3.153,Q,V,0,A,128,USD,ACT365,0
1735,1018029,11-FEB-2024,48,139513.59,3.541,Q,F,0,A,102,USD,ACT365,0
7793,1018030,07-MAR-2021,24,18194.91,1.955,Q,V,1,M,115,USD,ACT365,0
1226,1018031,30-SEP-2024,60,37450.3,4.211,A,V,1,A,11,USD,ACT365,0
6756,1018032,30-JAN-2023,12,88284.16,1.579,Q,V,1,M,17,USD,ACT365,0
1778,1018033,05-AUG-2023,6,6053.09,0.775,A,F,1,M,61,USD,ACT365,0
5205,1018034,10-NOV-2023,24,19293.39,1.644,Q,V,1,M,76,USD,30360,1
723,1018035,25-AUG-2024,24,2332.07,1.973,M,V,1,A,21,USD,ACT365,0
3136,1018036,15-NOV-2021,60,45856.49,4.166,A,F,1,A,95,USD,ACT365,0
4985,1018037,16-JAN-2020,9,206472.37,1.908,M,V,0,M,133,USD,30360,1
5689,1018038,18-FEB-2021,6,88175.15,0.745,M,F,1,M,77,USD,30360,0
6980,1018039,11-JAN-2026,36,225661.79,2.388,A,V,0,A,29,USD,ACT365,0
6529,1018040,22-MAY-2021,9,221291.95,1.641,A,V,0,M,74,USD,30360,0
4149,1018041,22-JUL-2021,6,215932.34,1.205,M,F,1,M,113,USD,ACT365,0
2427,1018042,11-MAY-2025,36,53361.09,2.674,M,V,1,A,122,USD,30360,0
2090,1018043,21-JUN-2021,6,85927.04,1.372,M,V,1,M,133,USD,ACT365,0
7942,1018044,25-NOV-2022,48,117348.29,3.811,Q,V,0,A,138,USD,30360,0
4866,1018045,25-APR-2022,9,108182.45,1.659,Q,F,1,M,110,USD,30360,0
7269,1018046,16-FEB-2024,24,20435.11,1.85,Q,F,1,M,106,USD,ACT365,0
3470,1018047,18-SEP-2023,24,60102.77,2.25,M,F,1,M,19,USD,ACT365,0
3884,1018048,20-MAR-2023,24,155244.22,2.492,A,F,1,M,140,USD,ACT365,1
6606,1018049,18-FEB-2023,9,169296.69,1.195,M,F,1,M,22,USD,30360,0
5782,1018050,17-MAR-2025,3,91481.3,1.107,Q,V,1,M,20,USD,ACT365,0
1607,1018051,19-AUG-2023,24,74600.43,1.891,Q,V,0,M,135,USD,ACT365,0
4192,1018052,05-MAR-2023,12,146723.48,1.123,M,V,1,M,147,USD,ACT365,0
1708,1018053,17-JUL-2025,60,166035.09,4.161,Q,V,1,A,64,USD,30360,0
6087,1018054,31-JUL-2020,60,177890.56,4.34,A,F,0,M,11,USD,ACT365,0
240,1018055,16-MAR-2025,3,202834.89,1.244,M,F,1,M,17,USD,ACT365,1
6616,1018056,27-MAR-2021,12,146176.93,0.989,M,F,0,M,78,USD,30360,0
7432,1018057,26-JAN-2022,12,95029.05,1.917,A,F,0,M,78,USD,30360,0
186,1018058,31-JAN-2020,12,87298.39,1.662,M,F,1,M,124,USD,30360,0
5043,1018059,27-JUL-2023,36,9068.03,3.133,A,F,0,A,25,USD,30360,0
633,1018060,11-MAR-2025,12,104381.65,1.134,M,V,1,M,118,USD,ACT365,0
2882,1018061,20-MAY-2022,6,217260.76,1.435,M,V,1,M,135,USD,ACT365,0
2692,1018062,21-FEB-2024,12,157101.88,1.685,Q,V,1,M,131,USD,30360,0
4158,1018063,15-JUN-2022,48,148469.73,2.938,A,F,1,A,150,USD,ACT365,1
7340,1018064,27-SEP-2024,12,56341.47,1.616,Q,F,1,M,114,USD,30360,0
3693,1018065,27-MAR-2026,9,149221.49,0.941,M,V,1,A,7,USD,30360,0
3186,1018066,18-JUN-2024,36,45512.63,2.748,Q,F,1,A,82,USD,ACT365,0
743,1018067,15-FEB-2022,3,85585.25,1.794,M,F,1,M,90,USD,ACT365,0
7100,1018068,23-FEB-2025,18,146330.08,1.884,M,F,1,A,130,USD,ACT365,1
2518,1018069,27-MAR-2020,3,11823.02,0.943,M,F,1,M,83,USD,30360,0
3700,1018070,01-MAR-2026,24,78197.64,1.583,A,V,1,A,136,USD,30360,0
739,1018071,29-MAR-2025,60,22586.73,4.124,A,V,1,A,67,USD,ACT365,0
2311,1018072,30-JAN-2024,12,41405.87,1.41,M,V,0,M,98,USD,ACT365,0
4427,1018073,17-NOV-2023,60,88360.54,3.319,Q,V,1,A,24,USD,ACT365,0
7205,1018074,29-JUL-2021,48,173358.76,3.001,A,V,1,M,123,USD,ACT365,1
2631,1018075,10-SEP-2022,36,67222.67,3.055,Q,V,1,M,57,USD,ACT365,0
4485,1018076,19-AUG-2020,6,5510.07,1.595,Q,F,1,M,125,USD,ACT365,0
7005,1018077,11-FEB-2022,3,100063.02,1.009,Q,F,1,M,101,USD,30360,0
2884,1018078,07-SEP-2023,6,55644.23,1.497,Q,F,0,M,8,USD,ACT365,1
2359,1018079,06-APR-2022,12,194681.32,1.475,M,F,1,M,147,USD,30360,0
356,1018080,24-OCT-2024,12,205580.69,1.199,A,V,1,M,131,USD,30360,0
7263,1018081,30-APR-2025,6,167907.35,1.914,M,F,1,M,93,USD,ACT365,0
888,1018082,04-JUL-2023,60,153441.63,3.529,Q,F,0,A,66,USD,30360,0
1724,1018083,16-FEB-2022,36,182790.86,2.892,A,V,0,M,64,USD,30360,0
1115,1018084,23-NOV-2021,36,94309.35,2.516,A,V,1,M,11,USD,ACT365,0
5660,1018085,31-MAY-2023,24,162961.31,2.031,A,V,1,M,22,USD,30360,0
2919,1018086,29-JUN-2024,24,105221.93,2.66,A,V,1,A,29,USD,ACT365,0
5640,1018087,15-OCT-2020,48,107742.27,3.399,M,V,1,M,65,USD,30360,0
4859,1018088,18-OCT-2022,12,197288.5,1.35,Q,V,1,M,39,USD,30360,0
121,1018089,01-OCT-2022,6,197873.82,0.952,M,V,0,M,55,USD,ACT365,0
2461,1018090,15-OCT-2021,9,100411.96,1.5,M,V,1,M,39,USD,30360,1
33,1018091,26-JUN-2021,9,234319.19,0.972,A,V,0,M,16,USD,30360,0
525,1018092,02-APR-2025,60,135614.54,4.057,Q,F,0,A,134,USD,30360,0
3784,1018093,13-SEP-2022,24,122049.72,2.056,A,F,1,M,49,USD,ACT365,0
2119,1018094,08-AUG-2023,12,125636.06,1.19,A,F,0,M,142,USD,ACT365,0
713,1018095,28-MAR-2020,3,194951.56,0.482,Q,F,1,M,19,USD,ACT365,0
3270,1018096,08-OCT-2021,36,241901.77,2.756,A,F,1,M,110,USD,30360,0
3615,1018097,25-MAY-2021,24,172669.21,1.973,Q,F,0,M,135,USD,ACT365,0
7938,1018098,19-JAN-2022,48,85651.79,3.462,Q,V,1,M,124,USD,ACT365,0
5292,1018099,03-APR-2025,6,129442.13,0.385,M,V,1,M,86,USD,ACT365,0
3144,1018100,27-JUL-2023,24,77147.26,1.943,Q,V,1,M,37,USD,30360,0
3786,1018101,19-AUG-2025,12,163592.35,1.762,Q,V,1,A,31,USD,30360,0
714,1018102,22-AUG-2022,9,249805.2,0.726,Q,V,0,M,34,USD,ACT365,1
3093,1018103,22-OCT-2024,9,216301.96,1.96,M,V,1,M,112,USD,ACT365,1
4649,1018104,01-JAN-2021,9,118450.0,1.43,Q,V,1,M,20,USD,30360,0
168,1018105,02-FEB-2025,36,85875.04,2.694,Q,F,1,A,110,USD,30360,1
7357,1018106,24-OCT-2023,3,113457.41,1.021,A,V,0,M,69,USD,ACT365,1
4121,1018107,29-MAR-2020,60,79401.79,3.725,M,V,1,M,18,USD,30360,1
6293,1018108,20-APR-2024,60,247913.21,4.52,A,V,1,A,90,USD,ACT365,0
2205,1018109,29-DEC-2022,60,50876.22,4.085,A,V,1,A,143,USD,ACT365,0
6689,1018110,01-JAN-2020,48,202535.25,3.406,Q,F,0,M,49,USD,30360,0
2935,1018111,15-APR-2025,9,103879.38,1.654,M,F,1,M,17,USD,ACT365,1
7425,1018112,09-MAY-2023,12,163094.29,1.598,A,V,1,M,48,USD,30360,0
4177,1018113,15-OCT-2023,6,230745.83,0.905,M,V,1,M,49,USD,30360,0
5092,1018114,09-AUG-2023,60,148225.7,4.011,Q,V,1,A,80,USD,ACT365,0
1631,1018115,25-JUL-2020,36,154399.1,2.941,M,F,0,M,115,USD,ACT365,1
7959,1018116,27-JAN-2022,6,9484.03,1.163,Q,V,1,M,122,USD,30360,0
1541,1018117,19-MAY-2024,60,32642.09,3.551,A,F,0,A,45,USD,ACT365,0
267,1018118,11-FEB-2022,3,135358.71,1.473,A,V,0,M,4,USD,30360,1
3519,1018119,19-JUL-2025,36,92975.53,2.799,Q,F,1,A,48,USD,ACT365,0
6678,1018120,25-DEC-2021,6,152479.95,1.004,Q,F,1,M,81,USD,ACT365,1
7369,1018121,14-NOV-2022,36,96369.29,2.97,M,V,1,M,132,USD,30360,0
6856,1018122,12-OCT-2022,48,44152.87,3.209,M,F,0,A,95,USD,30360,0
4424,1018123,13-FEB-2020,60,199290.9,3.486,M,F,1,M,147,USD,ACT365,0
7333,1018124,26-JAN-2025,6,211362.83,1.14,Q,V,1,M,99,USD,30360,0
3936,1018125,05-NOV-2020,6,242024.03,1.376,M,F,1,M,11,USD,ACT365,0
3825,1018126,05-DEC-2022,3,50580.71,0.887,M,F,1,M,44,USD,30360,0
1446,1018127,01-SEP-2025,48,78211.01,3.3,M,F,0,A,18,USD,ACT365,0
6302,1018128,16-MAR-2026,6,70558.43,1.076,M,F,1,A,82,USD,ACT365,0
2529,1018129,09-JUN-2021,12,232562.61,1.425,M,F,1,M,101,USD,30360,0
1561,1018130,08-MAY-2022,12,149553.03,1.512,Q,V,1,M,98,USD,ACT365,0
2957,1018131,14-JUL-2023,12,230646.87,1.74,M,F,1,M,10,USD,30360,1
4825,1018132,14-MAY-2024,18,222638.1,2.038,M,V,1,M,9,USD,ACT365,0
2160,1018133,24-JUL-2021,12,61698.21,2.172,A,F,1,M,11,USD,ACT365,0
2869,1018134,06-JUN-2023,9,107242.31,1.911,M,F,1,M,15,USD,ACT365,0
2641,1018135,18-MAR-2025,12,103698.91,1.159,M,F,0,M,135,USD,ACT365,0
4769,1018136,04-OCT-2024,48,121982.03,3.301,Q,F,1,A,5,USD,ACT365,0
5712,1018137,18-FEB-2025,6,249426.13,1.393,Q,F,0,M,58,USD,ACT365,0
5404,1018138,19-JUL-2025,60,43856.51,3.393,M,V,1,A,30,USD,30360,1
1130,1018139,18-MAY-2025,12,193222.96,1.57,M,V,0,A,147,USD,ACT365,0
2777,1018140,13-MAR-2023,9,57292.14,1.0,A,V,0,M,11,USD,ACT365,0
5188,1018141,31-JAN-2026,18,184977.57,1.761,Q,F,0,A,70,USD,30360,0
1730,1018142,01-FEB-2023,60,51076.68,4.024,Q,F,1,A,61,USD,ACT365,0
556,1018143,06-JUN-2024,48,132007.33,2.76,A,F,0,A,35,USD,30360,0
2574,1018144,20-NOV-2025,48,167109.76,4.226,Q,V,0,A,67,USD,30360,0
5430,1018145,08-APR-2020,6,108253.8,0.951,M,V,1,M,21,USD,30360,0
5311,1018146,30-OCT-2025,48,241557.68,3.883,Q,F,1,A,108,USD,30360,0
1039,1018147,17-FEB-2025,36,176534.71,2.168,A,F,1,A,118,USD,30360,1
5415,1018148,24-MAR-2026,3,39753.49,0.75,A,F,0,A,127,USD,30360,0
1556,1018149,28-OCT-2024,12,93349.3,1.733,A,V,0,M,149,USD,30360,0
5930,1018150,22-DEC-2020,48,78839.22,3.289,A,F,1,M,70,USD,ACT365,0
4532,1018151,19-NOV-2021,18,74227.68,2.054,Q,F,0,M,17,USD,ACT365,1
1013,1018152,09-JAN-2020,24,53332.21,2.316,A,V,1,M,44,USD,ACT365,1
2802,1018153,18-OCT-2023,12,46836.79,1.163,M,F,1,M,57,USD,30360,0
6548,1018154,24-SEP-2022,3,217605.03,1.402,M,F,1,M,132,USD,ACT365,0
3462,1018155,18-DEC-2022,48,247338.9,3.574,A,V,1,A,140,USD,ACT365,0
5505,1018156,30-JUL-2024,36,40427.31,2.226,Q,F,0,A,142,USD,30360,0
5986,1018157,13-FEB-2025,9,197918.64,1.329,Q,F,1,M,1,USD,30360,0
245,1018158,15-JUN-2020,9,57273.23,1.52,Q,F,0,M,82,USD,30360,0
7451,1018159,22-SEP-2025,18,130656.62,1.737,M,V,1,A,90,USD,ACT365,0
2685,1018160,02-MAY-2022,48,49685.58,3.389,Q,F,1,A,62,USD,30360,0
6347,1018161,11-SEP-2024,3,68142.03,1.142,Q,V,1,M,18,USD,ACT365,0
3734,1018162,19-AUG-2023,24,102968.17,1.52,M,F,1,M,118,USD,ACT365,0
4616,1018163,09-OCT-2022,48,176408.55,3.301,Q,V,0,A,7,USD,30360,0
2885,1018164,29-APR-2021,18,118770.93,1.641,M,F,1,M,85,USD,30360,0
6825,1018165,08-MAR-2021,3,202608.61,1.236,A,F,0,M,37,USD,30360,0
940,1018166,25-JUL-2024,3,24599.81,0.774,Q,F,0,M,46,USD,30360,0
7169,1018167,03-JAN-2022,6,143176.45,1.813,A,V,1,M,110,USD,30360,1
1659,1018168,07-JUN-2021,60,27123.16,3.806,Q,V,0,A,40,USD,ACT365,0
7065,1018169,14-JAN-2020,18,29891.64,1.377,Q,V,1,M,73,USD,ACT365,0
197,1018170,01-APR-2025,6,77571.44,1.561,A,V,1,M,109,USD,ACT365,0
111,1018171,21-JUN-2022,60,26691.7,4.219,A,V,1,A,131,USD,ACT365,0
745,1018172,05-MAR-2022,48,193976.94,3.504,A,V,1,M,87,USD,30360,0
4383,1018173,27-APR-2022,6,127094.28,1.044,Q,F,1,M,149,USD,30360,0
2131,1018174,27-SEP-2023,36,161316.67,2.605,Q,V,1,A,147,USD,ACT365,0
4783,1018175,04-JAN-2023,9,14537.53,1.449,A,F,1,M,119,USD,30360,0
6559,1018176,26-MAY-2023,3,56589.12,0.77,A,V,0,M,126,USD,30360,0
218,1018177,25-SEP-2021,3,131061.25,1.591,Q,V,1,M,27,USD,ACT365,1
4213,1018178,07-NOV-2021,18,20961.71,1.851,M,F,1,M,23,USD,30360,0
5914,1018179,22-MAY-2025,48,40565.97,3.273,Q,F,1,A,91,USD,30360,0
3396,1018180,28-SEP-2022,60,5959.44,3.863,M,F,1,A,146,USD,ACT365,0
7400,1018181,28-JAN-2026,36,227916.39,2.302,Q,V,1,A,13,USD,30360,0
5297,1018182,13-APR-2025,60,108094.11,4.255,M,V,1,A,143,USD,ACT365,1
277,1018183,11-JUN-2024,9,11732.6,1.011,A,F,0,M,98,USD,30360,0
4332,1018184,04-JUN-2023,6,115392.71,1.075,M,V,0,M,122,USD,30360,1
3072,1018185,25-MAR-2025,3,221943.01,1.852,Q,F,0,M,93,USD,ACT365,1
1052,1018186,06-MAY-2020,6,47892.3,0.489,A,V,1,M,46,USD,ACT365,0
7603,1018187,12-FEB-2023,36,59847.33,2.685,M,F,1,M,121,USD,30360,0
1781,1018188,14-JUN-2024,6,245567.2,0.641,Q,V,1,M,50,USD,ACT365,0
667,1018189,03-SEP-2020,12,213550.46,1.252,A,V,1,M,79,USD,ACT365,1
1780,1018190,20-FEB-2021,36,137357.64,2.67,M,F,1,M,7,USD,ACT365,0
6584,1018191,28-MAY-2020,60,46910.13,3.544,Q,V,1,M,50,USD,30360,1
4800,1018192,13-JAN-2023,6,55271.44,1.263,A,V,1,M,23,USD,ACT365,1
